Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,Tidak Resign,Rarely,1017,Research & Development,1,Diploma (D3/D4),Medical,3,Female,83,2,1,Research Scientist,1,Married,3920,18697,2,No,14,1,1,17,2,2,3,1,0,2
30,Resign,Frequently,448,Sales,12,Magister (S2),Life Sciences,2,Male,74,2,1,Sales Representative,1,Married,2033,14470,1,No,18,3,1,1,2,4,1,0,0,0
27,Tidak Resign,Rarely,608,Research & Development,1,Diploma (D3/D4),Life Sciences,3,Female,68,3,3,Manufacturing Director,1,Married,7412,6009,1,No,11,4,0,9,3,3,9,7,0,7
29,Resign,Rarely,805,Research & Development,1,Diploma (D3/D4),Life Sciences,2,Female,36,2,1,Laboratory Technician,1,Married,2319,6689,1,Yes,11,4,1,1,1,3,1,0,0,0
36,Tidak Resign,Rarely,329,Sales,16,Magister (S2),Marketing,3,Female,98,2,2,Sales Executive,1,Married,5647,13494,4,No,13,1,2,11,3,2,3,2,0,2
45,Tidak Resign,Rarely,1339,Research & Development,7,Sarjana (S1),Life Sciences,2,Male,59,3,3,Research Scientist,1,Divorced,9724,18787,2,No,17,3,1,25,2,3,1,0,0,0
50,Resign,Frequently,562,Sales,8,Diploma (D3/D4),Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,6796,23452,3,Yes,14,1,1,18,4,3,4,3,1,3
33,Tidak Resign,Frequently,827,Research & Development,1,Magister (S2),Other,3,Female,84,4,2,Healthcare Representative,2,Married,5488,20161,1,Yes,13,1,1,6,2,3,6,5,1,2
46,Tidak Resign,Rarely,150,Research & Development,2,Magister (S2),Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,No,11,3,1,12,3,2,6,3,1,4
54,Tidak Resign,Rarely,397,Human Resources,19,Magister (S2),Medical,3,Male,88,3,3,Human Resources,2,Married,10725,6729,2,No,15,3,1,16,1,4,9,7,7,1
47,Tidak Resign,Rarely,249,Sales,2,Diploma (D3/D4),Marketing,3,Female,35,3,2,Sales Executive,4,Married,4537,17783,0,Yes,22,1,1,8,2,3,7,6,7,7
33,Tidak Resign,Rarely,1216,Sales,8,Magister (S2),Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,7104,20431,0,No,12,4,0,6,3,3,5,0,1,2
54,Tidak Resign,Rarely,1082,Sales,2,Magister (S2),Life Sciences,3,Female,41,2,3,Sales Executive,3,Married,10686,8392,6,No,11,2,1,13,4,3,9,4,7,0
37,Tidak Resign,Rarely,1305,Research & Development,10,Magister (S2),Life Sciences,3,Male,49,3,2,Manufacturing Director,2,Single,4197,21123,2,Yes,12,4,0,18,2,2,1,0,0,1
20,Tidak Resign,Rarely,805,Research & Development,3,Sarjana (S1),Life Sciences,1,Male,87,2,1,Laboratory Technician,3,Single,3033,12828,1,No,12,1,0,2,2,2,2,2,1,2
34,Resign,Frequently,658,Research & Development,7,Sarjana (S1),Life Sciences,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,Yes,24,4,0,9,3,3,9,7,0,6
34,Tidak Resign,Rarely,401,Research & Development,1,Sarjana (S1),Life Sciences,4,Female,86,2,1,Laboratory Technician,2,Married,3294,3708,5,No,17,1,1,7,2,2,5,4,0,2
30,Tidak Resign,Never,990,Research & Development,7,Sarjana (S1),Technical Degree,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,1,No,13,2,2,1,2,2,1,0,0,0
31,Tidak Resign,Rarely,1082,Research & Development,1,Magister (S2),Medical,3,Male,87,3,1,Research Scientist,2,Single,2501,18775,1,No,17,2,0,1,4,3,1,1,1,0
41,Tidak Resign,Frequently,1200,Research & Development,22,Sarjana (S1),Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Yes,14,1,2,12,4,2,6,2,3,3
41,Tidak Resign,Frequently,857,Research & Development,10,Sarjana (S1),Life Sciences,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,No,13,2,1,21,2,2,7,6,7,7
52,Tidak Resign,Rarely,1053,Research & Development,1,Diploma (D3/D4),Life Sciences,4,Male,70,3,4,Manager,4,Married,17099,13829,2,No,15,2,1,26,2,2,9,8,7,8
27,Tidak Resign,Rarely,205,Sales,10,Sarjana (S1),Marketing,4,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,Yes,11,4,0,6,3,3,6,2,4,4
38,Tidak Resign,Rarely,371,Research & Development,2,Sarjana (S1),Life Sciences,4,Male,45,3,1,Research Scientist,4,Single,3944,4306,5,Yes,11,3,0,6,3,3,3,2,1,2
40,Tidak Resign,Rarely,896,Research & Development,2,Sarjana (S1),Medical,3,Male,68,3,1,Research Scientist,3,Divorced,2345,8045,2,No,14,3,1,8,3,4,3,1,1,2
40,Tidak Resign,Rarely,658,Sales,10,Magister (S2),Marketing,1,Male,67,2,3,Sales Executive,2,Divorced,9705,20652,2,No,12,2,1,11,2,2,1,0,0,0
30,Tidak Resign,Rarely,317,Research & Development,2,Sarjana (S1),Life Sciences,3,Female,43,1,2,Manufacturing Director,4,Single,6091,24793,2,No,20,3,0,11,2,3,5,4,0,2
29,Tidak Resign,Rarely,232,Research & Development,19,Sarjana (S1),Technical Degree,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,No,12,2,2,8,2,4,3,2,1,2
35,Tidak Resign,Rarely,662,Sales,1,Doktor (S3),Marketing,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,No,13,1,2,10,3,3,10,8,0,6
43,Tidak Resign,Frequently,1082,Research & Development,27,Sarjana (S1),Life Sciences,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,No,11,3,1,18,1,3,8,7,0,1
51,Tidak Resign,Rarely,1405,Research & Development,11,Diploma (D3/D4),Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,No,16,2,0,29,1,2,5,2,0,3
46,Tidak Resign,Rarely,566,Research & Development,7,Diploma (D3/D4),Medical,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845,24208,6,No,13,2,1,13,3,3,8,7,0,7
29,Tidak Resign,Rarely,694,Research & Development,1,Sarjana (S1),Life Sciences,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,No,14,2,2,9,2,2,7,7,1,7
29,Resign,Rarely,341,Sales,1,Sarjana (S1),Medical,2,Female,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Yes,19,3,3,5,3,3,3,2,0,2
41,Tidak Resign,Never,509,Research & Development,2,Magister (S2),Other,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Yes,17,1,0,10,3,3,8,7,0,7
25,Tidak Resign,Rarely,622,Sales,13,SMP/SMA,Medical,2,Male,40,3,1,Sales Representative,3,Married,2096,26376,1,No,11,3,0,7,1,3,7,4,0,6
31,Resign,Rarely,1365,Sales,13,Magister (S2),Medical,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,No,17,3,0,9,2,1,3,1,1,2
41,Tidak Resign,Rarely,483,Research & Development,6,Sarjana (S1),Medical,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,6,Yes,15,4,0,8,3,3,5,4,1,2
38,Tidak Resign,Frequently,471,Research & Development,12,Sarjana (S1),Life Sciences,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,4284,2,No,15,3,1,13,3,2,4,3,1,2
45,Tidak Resign,Never,1050,Sales,9,Magister (S2),Life Sciences,2,Female,65,2,2,Sales Executive,3,Married,5593,17970,1,No,13,4,1,15,2,3,15,10,4,12
28,Resign,Rarely,654,Research & Development,1,Diploma (D3/D4),Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,2216,3872,7,Yes,13,4,0,10,4,3,7,7,3,7
50,Resign,Frequently,959,Sales,1,Magister (S2),Other,4,Male,81,3,2,Sales Executive,3,Single,4728,17251,3,Yes,14,4,0,5,4,3,0,0,0,0
30,Tidak Resign,Rarely,946,Research & Development,2,Sarjana (S1),Medical,3,Female,52,2,2,Manufacturing Director,4,Single,6877,20234,5,Yes,24,2,0,12,4,2,0,0,0,0
21,Tidak Resign,Never,895,Sales,9,Diploma (D3/D4),Medical,1,Male,39,3,1,Sales Representative,4,Single,2610,2851,1,No,24,3,0,3,3,2,3,2,2,2
35,Resign,Rarely,622,Research & Development,14,Magister (S2),Other,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,10074,1,Yes,24,4,1,5,2,1,4,2,0,2
40,Tidak Resign,Rarely,1171,Research & Development,10,Magister (S2),Life Sciences,4,Female,46,4,1,Laboratory Technician,3,Married,2213,22495,3,Yes,13,3,1,10,3,3,7,7,1,7
56,Tidak Resign,Rarely,832,Research & Development,9,Sarjana (S1),Medical,3,Male,81,3,4,Healthcare Representative,4,Married,11103,20420,7,No,11,3,0,30,1,2,10,7,1,1
40,Tidak Resign,Rarely,905,Research & Development,19,Diploma (D3/D4),Medical,3,Male,99,3,2,Laboratory Technician,4,Married,2741,16523,8,Yes,15,3,1,15,2,4,7,2,3,7
46,Tidak Resign,Rarely,945,Human Resources,5,Diploma (D3/D4),Medical,2,Male,80,3,2,Human Resources,2,Divorced,5021,10425,8,Yes,22,4,1,16,2,3,4,2,0,2
35,Tidak Resign,Rarely,776,Sales,1,Magister (S2),Marketing,3,Male,32,2,2,Sales Executive,1,Single,4312,23016,0,No,14,2,0,16,2,3,15,13,2,8
36,Tidak Resign,Rarely,1041,Human Resources,13,Sarjana (S1),Human Resources,3,Male,36,3,1,Human Resources,2,Married,2143,25527,4,No,13,2,1,8,2,3,5,2,0,4
36,Tidak Resign,Rarely,363,Research & Development,1,Sarjana (S1),Technical Degree,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,3,1,17,2,3,7,7,7,7
45,Tidak Resign,Rarely,954,Sales,2,Diploma (D3/D4),Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,No,13,1,0,9,3,3,8,7,3,1
27,Tidak Resign,Never,1450,Research & Development,3,Sarjana (S1),Medical,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Yes,15,4,1,1,2,2,1,1,0,1
53,Tidak Resign,Frequently,124,Sales,2,Sarjana (S1),Marketing,3,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,No,12,1,1,30,2,3,15,7,6,12
31,Resign,Frequently,534,Research & Development,20,Sarjana (S1),Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,No,12,1,0,12,2,3,1,0,0,0
35,Tidak Resign,Rarely,1343,Research & Development,27,SMP/SMA,Medical,3,Female,53,2,1,Research Scientist,1,Single,2559,17852,1,No,11,4,0,6,3,2,6,5,1,1
27,Tidak Resign,Rarely,1377,Research & Development,11,SMP/SMA,Life Sciences,2,Male,91,3,1,Laboratory Technician,1,Married,2099,7679,0,No,14,2,0,6,3,4,5,0,1,4
27,Tidak Resign,Rarely,1469,Research & Development,1,Diploma (D3/D4),Medical,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,17881,1,No,11,2,1,5,2,3,5,2,0,4
34,Tidak Resign,Rarely,470,Research & Development,2,Magister (S2),Life Sciences,4,Male,84,2,2,Manufacturing Director,1,Married,5957,23687,6,No,13,2,1,13,3,3,11,9,5,9
24,Tidak Resign,Rarely,1353,Sales,3,Diploma (D3/D4),Other,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,No,21,1,1,4,2,2,3,2,0,2
38,Tidak Resign,Frequently,693,Research & Development,7,Sarjana (S1),Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,No,11,4,3,4,2,3,4,2,0,3
46,Tidak Resign,Rarely,488,Sales,2,Sarjana (S1),Technical Degree,3,Female,75,1,4,Manager,2,Married,16872,14977,3,Yes,12,2,1,28,2,2,7,7,7,7
27,Tidak Resign,Rarely,975,Research & Development,7,Sarjana (S1),Medical,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,No,19,1,0,9,2,1,7,6,0,7
32,Tidak Resign,Frequently,1316,Research & Development,2,Diploma (D3/D4),Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,14,4,0,10,2,3,8,7,0,7
41,Tidak Resign,Rarely,896,Sales,6,Sarjana (S1),Life Sciences,4,Female,75,3,3,Manager,4,Single,13591,14674,3,Yes,18,3,0,16,3,3,1,0,0,0
21,Resign,Frequently,756,Sales,1,SMP/SMA,Technical Degree,1,Female,99,2,1,Sales Representative,2,Single,2174,9150,1,Yes,11,3,0,3,3,3,3,2,1,2
34,Tidak Resign,Frequently,560,Research & Development,1,Magister (S2),Other,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,No,14,3,2,10,2,3,4,3,1,3
36,Tidak Resign,Frequently,566,Research & Development,18,Magister (S2),Life Sciences,3,Male,81,4,1,Laboratory Technician,4,Married,3688,7122,4,No,18,4,2,4,2,3,1,0,0,0
34,Tidak Resign,Frequently,303,Sales,2,Magister (S2),Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,No,18,4,1,6,3,3,4,3,1,2
26,Resign,Rarely,1357,Research & Development,25,Sarjana (S1),Life Sciences,1,Male,48,1,1,Laboratory Technician,3,Single,2293,10558,1,No,12,3,0,1,2,2,1,0,0,1
48,Tidak Resign,Rarely,969,Research & Development,2,Diploma (D3/D4),Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,No,11,3,0,7,4,2,1,0,0,0
53,Tidak Resign,Rarely,1084,Research & Development,13,Diploma (D3/D4),Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,No,11,3,2,5,3,3,4,2,1,3
39,Tidak Resign,Rarely,1498,Sales,21,Magister (S2),Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Yes,12,4,2,8,2,4,5,4,1,4
27,Tidak Resign,Frequently,793,Sales,2,SMP/SMA,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,No,20,2,0,8,3,3,6,2,0,0
45,Tidak Resign,Rarely,930,Sales,9,Sarjana (S1),Marketing,4,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Yes,12,3,1,18,2,3,5,4,0,2
32,Tidak Resign,Frequently,1311,Research & Development,7,Sarjana (S1),Life Sciences,2,Male,100,4,1,Laboratory Technician,2,Married,2794,26062,1,No,20,3,0,5,3,1,5,1,0,3
51,Tidak Resign,Rarely,1169,Research & Development,7,Magister (S2),Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,No,17,3,0,10,2,3,1,0,0,0
28,Tidak Resign,Rarely,950,Research & Development,3,Sarjana (S1),Medical,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,8039,0,No,17,2,3,10,3,2,9,7,1,7
33,Resign,Frequently,827,Research & Development,29,Magister (S2),Medical,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,No,22,2,0,14,4,3,13,7,3,8
52,Resign,Rarely,723,Research & Development,8,Magister (S2),Medical,3,Male,85,2,2,Research Scientist,2,Married,4941,17747,2,No,15,1,0,11,3,2,8,2,7,7
28,Tidak Resign,Rarely,1179,Research & Development,19,Magister (S2),Medical,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,No,12,3,3,6,2,3,6,5,3,3
47,Tidak Resign,Frequently,1309,Sales,4,SMP/SMA,Medical,2,Male,99,3,2,Sales Representative,3,Single,2976,25751,3,No,19,1,0,5,3,3,0,0,0,0
44,Tidak Resign,Never,489,Research & Development,23,Sarjana (S1),Medical,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,No,12,3,1,17,3,4,3,2,1,2
35,Tidak Resign,Rarely,819,Research & Development,2,Sarjana (S1),Life Sciences,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,No,18,2,1,15,2,4,7,7,6,4
45,Tidak Resign,Rarely,193,Research & Development,6,Magister (S2),Other,4,Male,52,3,3,Research Director,1,Married,13245,15067,4,Yes,14,2,0,17,3,4,0,0,0,0
24,Tidak Resign,Rarely,1476,Sales,4,SMP/SMA,Medical,4,Female,42,3,2,Sales Executive,3,Married,4162,15211,1,Yes,12,3,2,5,3,3,5,4,0,3
32,Tidak Resign,Rarely,499,Sales,2,SMP/SMA,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,Yes,13,1,3,4,3,2,3,2,1,2
43,Tidak Resign,Rarely,1273,Research & Development,2,Diploma (D3/D4),Medical,4,Female,72,4,1,Research Scientist,3,Divorced,2645,21923,1,No,12,4,2,6,3,2,5,3,1,4
34,Tidak Resign,Rarely,1346,Research & Development,19,Diploma (D3/D4),Medical,2,Male,93,3,1,Laboratory Technician,4,Divorced,2661,8758,0,No,11,3,1,3,2,3,2,2,1,2
37,Tidak Resign,Rarely,124,Research & Development,3,Sarjana (S1),Other,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,3,No,15,1,0,8,3,2,4,3,0,1
32,Tidak Resign,Rarely,859,Research & Development,4,Sarjana (S1),Life Sciences,3,Female,98,2,2,Manufacturing Director,3,Married,6162,19124,1,No,12,3,1,14,3,3,14,13,6,8
31,Tidak Resign,Rarely,106,Human Resources,2,Sarjana (S1),Human Resources,1,Male,62,2,2,Human Resources,1,Married,6410,17822,3,No,12,4,0,9,1,3,2,2,1,0
25,Tidak Resign,Never,675,Research & Development,5,Diploma (D3/D4),Life Sciences,2,Male,85,4,2,Healthcare Representative,1,Divorced,4000,18384,1,No,12,4,2,6,2,3,6,3,1,5
30,Tidak Resign,Rarely,1334,Sales,4,Diploma (D3/D4),Medical,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Yes,12,2,3,11,4,2,11,8,2,7
28,Resign,Frequently,1009,Research & Development,1,Sarjana (S1),Medical,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,7160,1,No,15,1,2,1,2,3,1,0,0,0
35,Tidak Resign,Rarely,672,Research & Development,25,Sarjana (S1),Technical Degree,4,Male,78,2,3,Manufacturing Director,2,Married,10903,9129,3,No,16,1,0,16,2,3,13,10,4,8
33,Tidak Resign,Rarely,654,Research & Development,5,Sarjana (S1),Life Sciences,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,21214,4,No,15,3,1,9,2,3,3,2,1,2
30,Tidak Resign,Rarely,570,Sales,5,Sarjana (S1),Marketing,4,Female,30,2,2,Sales Executive,3,Divorced,6118,5431,1,No,13,3,3,10,2,3,10,9,1,2
24,Tidak Resign,Never,1092,Research & Development,9,Sarjana (S1),Life Sciences,3,Male,60,2,1,Laboratory Technician,2,Divorced,2694,26551,1,No,11,3,3,1,4,3,1,0,0,0
25,Tidak Resign,Rarely,959,Sales,28,Sarjana (S1),Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,No,18,4,0,6,3,3,2,2,2,2
35,Tidak Resign,Rarely,1214,Research & Development,1,Sarjana (S1),Medical,2,Male,30,2,1,Research Scientist,3,Single,2859,26278,1,No,18,1,0,6,3,3,6,4,0,4
48,Tidak Resign,Rarely,1469,Research & Development,20,Magister (S2),Medical,4,Male,51,3,1,Research Scientist,3,Married,2259,5543,4,No,17,1,2,13,2,2,0,0,0,0
31,Tidak Resign,Rarely,154,Sales,7,Magister (S2),Life Sciences,2,Male,41,2,1,Sales Representative,3,Married,2329,11737,3,No,15,2,0,13,2,4,7,7,5,2
58,Tidak Resign,Rarely,848,Research & Development,23,Magister (S2),Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,No,12,4,2,2,3,3,2,2,2,2
31,Resign,Frequently,703,Sales,2,Sarjana (S1),Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,No,14,3,0,3,3,4,1,0,0,0
39,Tidak Resign,Rarely,903,Sales,2,Doktor (S3),Life Sciences,1,Male,41,4,3,Sales Executive,3,Single,7880,2560,0,No,18,4,0,9,3,3,8,7,0,7
41,Tidak Resign,Frequently,1018,Sales,1,Sarjana (S1),Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,No,17,4,1,10,2,3,9,3,1,7
29,Tidak Resign,Frequently,490,Research & Development,10,Sarjana (S1),Life Sciences,4,Female,61,3,1,Research Scientist,2,Divorced,3291,17940,0,No,14,4,2,8,2,2,7,5,1,1
49,Tidak Resign,Frequently,279,Research & Development,8,SMP/SMA,Life Sciences,3,Male,61,2,2,Research Scientist,2,Married,5130,24907,1,No,23,4,1,10,3,3,10,7,1,7
24,Tidak Resign,Rarely,823,Research & Development,17,Diploma (D3/D4),Other,4,Male,94,2,1,Laboratory Technician,2,Married,2127,9100,1,No,21,4,1,1,2,3,1,0,0,0
39,Resign,Rarely,360,Research & Development,23,Sarjana (S1),Medical,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,No,13,1,0,6,2,3,5,2,0,3
52,Tidak Resign,Rarely,1323,Research & Development,2,Sarjana (S1),Life Sciences,3,Female,89,2,1,Laboratory Technician,4,Single,3212,3300,7,No,15,2,0,6,3,2,2,2,2,2
30,Tidak Resign,Rarely,153,Research & Development,8,Diploma (D3/D4),Life Sciences,2,Female,73,4,3,Research Director,1,Married,11416,17802,0,Yes,12,3,3,9,4,2,8,7,1,7
34,Tidak Resign,Rarely,629,Research & Development,27,Diploma (D3/D4),Medical,4,Female,95,3,1,Research Scientist,2,Single,2311,5711,2,No,15,4,0,9,3,3,3,2,1,2
38,Tidak Resign,Rarely,322,Sales,7,Diploma (D3/D4),Medical,1,Female,44,4,2,Sales Executive,1,Divorced,5605,19191,1,Yes,24,3,1,8,3,3,8,0,7,7
42,Tidak Resign,Frequently,532,Research & Development,29,Diploma (D3/D4),Life Sciences,1,Female,92,3,2,Research Scientist,3,Divorced,4556,12932,2,No,11,2,1,19,3,3,5,4,0,2
38,Tidak Resign,Rarely,827,Research & Development,1,Magister (S2),Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,7625,19383,0,No,13,3,0,10,4,2,9,7,1,8
40,Resign,Rarely,299,Sales,25,Magister (S2),Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Yes,12,3,0,9,2,3,5,4,1,0
34,Tidak Resign,Rarely,1153,Research & Development,1,Diploma (D3/D4),Medical,1,Male,94,3,2,Manufacturing Director,2,Married,4325,17736,1,No,15,3,0,5,2,3,5,2,1,3
29,Resign,Rarely,896,Research & Development,18,SMP/SMA,Medical,3,Male,86,2,1,Research Scientist,4,Single,2389,14961,1,Yes,13,3,0,4,3,2,4,3,0,1
27,Tidak Resign,Rarely,1167,Research & Development,4,Diploma (D3/D4),Life Sciences,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,No,11,2,3,5,2,3,5,3,0,3
48,Tidak Resign,Never,1262,Research & Development,1,Magister (S2),Medical,1,Male,35,4,4,Manager,4,Single,16885,16154,2,No,22,3,0,27,3,2,5,4,2,1
44,Tidak Resign,Rarely,1467,Research & Development,20,Sarjana (S1),Life Sciences,4,Male,49,3,1,Research Scientist,2,Single,3420,21158,1,No,13,3,0,6,3,2,5,2,1,3
28,Resign,Never,1366,Research & Development,24,Diploma (D3/D4),Technical Degree,2,Male,72,2,3,Healthcare Representative,1,Single,8722,12355,1,No,12,1,0,10,2,2,10,7,1,9
38,Tidak Resign,Rarely,168,Research & Development,1,Sarjana (S1),Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,7861,15397,4,Yes,14,4,0,10,4,4,1,0,0,0
28,Resign,Rarely,1485,Research & Development,12,SMP/SMA,Life Sciences,3,Female,79,3,1,Laboratory Technician,4,Married,2515,22955,1,Yes,11,4,0,1,4,2,1,1,0,0
